Sample	Sampling	Contig	PeakStart	PeakEnd	ReadCount	ReadDepth
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3264057	3264791	1	1
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3370840	3371894	338	96
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3423299	3424033	41	16
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3585192	3585926	0	0
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3624887	3625621	0	0
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3689041	3689775	2	1
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3690787	3691331	113	36
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3763406	3764140	0	0
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3813584	3814318	4	4
3-1-16	BOOTSTRAP5	NZ_JH724079.1	3982480	3983214	0	0
3-1-16	BOOTSTRAP5	NZ_JH724079.1	4000331	4000875	39	13
3-1-16	BOOTSTRAP5	NZ_JH724080.1	96489	97542	219	72
3-1-16	BOOTSTRAP5	NZ_JH724080.1	133931	134665	0	0
3-1-16	BOOTSTRAP5	NZ_JH724080.1	196609	197153	101	31
3-1-16	BOOTSTRAP5	NZ_JH724080.1	198643	199377	18	11
3-1-16	BOOTSTRAP5	NZ_JH724080.1	218104	218838	3	3
3-1-16	BOOTSTRAP5	NZ_JH724080.1	247177	247911	0	0
3-1-16	BOOTSTRAP5	NZ_JH724080.1	259942	260486	16	14
3-1-16	BOOTSTRAP5	NZ_JH724080.1	290857	291591	0	0
3-1-16	BOOTSTRAP5	NZ_JH724080.1	334280	335014	298	82
3-1-16	BOOTSTRAP5	NZ_JH724080.1	410206	410940	1539	481
3-1-16	BOOTSTRAP5	NZ_JH724080.1	424217	424761	28	9
3-1-16	BOOTSTRAP5	NZ_JH724080.1	465144	465878	0	0
3-1-16	BOOTSTRAP5	NZ_JH724080.1	576042	576776	0	0
3-1-16	BOOTSTRAP5	NZ_JH724080.1	583726	584270	11	9
3-1-16	BOOTSTRAP5	NZ_JH724081.1	65913	66647	0	0
3-1-16	BOOTSTRAP5	NZ_JH724081.1	128351	129085	0	0
3-1-16	BOOTSTRAP5	NZ_JH724081.1	161231	161965	0	0
3-1-16	BOOTSTRAP5	NZ_JH724081.1	196336	196880	22	12
3-1-16	BOOTSTRAP5	NZ_JH724081.1	308654	309388	983	310
3-1-16	BOOTSTRAP5	NZ_JH724081.1	333049	333783	0	0
3-1-16	BOOTSTRAP5	NZ_JH724081.1	346334	347068	0	0
3-1-16	BOOTSTRAP5	NZ_JH724081.1	360493	361227	1	1
3-1-16	BOOTSTRAP5	NZ_JH724081.1	361828	362372	1990	497
3-1-16	BOOTSTRAP5	NZ_JH724081.1	409540	410274	4	3
3-1-16	BOOTSTRAP5	NZ_JH724081.1	485886	486620	0	0
3-1-16	BOOTSTRAP5	NZ_JH724081.1	504763	505497	2	2
3-1-16	BOOTSTRAP5	NZ_JH724081.1	508475	509019	49	17
3-1-16	BOOTSTRAP5	NZ_JH724082.1	6999	7543	19	10
3-1-16	BOOTSTRAP5	NZ_JH724082.1	9923	10467	3	2
3-1-16	BOOTSTRAP5	NZ_JH724082.1	15792	16526	2	2
3-1-16	BOOTSTRAP5	NZ_JH724082.1	197654	198198	3	1
3-1-16	BOOTSTRAP5	NZ_JH724082.1	211583	212317	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	67578	68312	3	3
3-1-16	BOOTSTRAP6	NZ_JH724079.1	274534	275268	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	524767	525501	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	552265	552999	186	70
3-1-16	BOOTSTRAP6	NZ_JH724079.1	598995	599729	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	647503	648237	5	5
3-1-16	BOOTSTRAP6	NZ_JH724079.1	657177	657911	1952	1487
3-1-16	BOOTSTRAP6	NZ_JH724079.1	787220	787954	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	794357	795091	335	114
3-1-16	BOOTSTRAP6	NZ_JH724079.1	824145	824879	61	32
3-1-16	BOOTSTRAP6	NZ_JH724079.1	868394	869128	371	95
3-1-16	BOOTSTRAP6	NZ_JH724079.1	914721	915455	23	23
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1069096	1069830	191	55
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1144079	1144813	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1280280	1281014	896	894
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1432260	1432994	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1519955	1520689	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1591290	1591834	324	102
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1654364	1655098	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1706122	1706856	1	1
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1760420	1761531	1998	490
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1774169	1774903	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1900536	1901270	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	1953115	1953849	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2193257	2193991	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2201194	2201928	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2426945	2427679	44	12
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2450764	2451498	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2522236	2522970	2	2
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2612400	2613134	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2671944	2672678	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2672739	2673283	38	20
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2777994	2778819	89	57
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2800643	2802111	1942	545
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2810204	2810748	12	6
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2814259	2814993	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2845458	2846192	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2914172	2914906	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	2965860	2966594	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3009281	3009825	2746	701
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3189492	3190226	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3192465	3193199	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3229626	3230170	641	266
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3243529	3244263	204	77
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3264057	3264791	2	2
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3370840	3371894	332	99
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3423299	3424033	28	13
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3585192	3585926	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3624887	3625621	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3689041	3689775	1	1
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3690787	3691331	125	48
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3763406	3764140	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3813584	3814318	2	2
3-1-16	BOOTSTRAP6	NZ_JH724079.1	3982480	3983214	0	0
3-1-16	BOOTSTRAP6	NZ_JH724079.1	4000331	4000875	31	11
3-1-16	BOOTSTRAP6	NZ_JH724080.1	96489	97542	237	81
3-1-16	BOOTSTRAP6	NZ_JH724080.1	133931	134665	0	0
3-1-16	BOOTSTRAP6	NZ_JH724080.1	196609	197153	80	28
3-1-16	BOOTSTRAP6	NZ_JH724080.1	198643	199377	16	9
3-1-16	BOOTSTRAP6	NZ_JH724080.1	218104	218838	0	0
3-1-16	BOOTSTRAP6	NZ_JH724080.1	247177	247911	0	0
3-1-16	BOOTSTRAP6	NZ_JH724080.1	259942	260486	18	16
3-1-16	BOOTSTRAP6	NZ_JH724080.1	290857	291591	0	0
3-1-16	BOOTSTRAP6	NZ_JH724080.1	334280	335014	319	88
3-1-16	BOOTSTRAP6	NZ_JH724080.1	410206	410940	1581	496
3-1-16	BOOTSTRAP6	NZ_JH724080.1	424217	424761	31	14
3-1-16	BOOTSTRAP6	NZ_JH724080.1	465144	465878	0	0
3-1-16	BOOTSTRAP6	NZ_JH724080.1	576042	576776	0	0
3-1-16	BOOTSTRAP6	NZ_JH724080.1	583726	584270	14	7
3-1-16	BOOTSTRAP6	NZ_JH724081.1	65913	66647	0	0
3-1-16	BOOTSTRAP6	NZ_JH724081.1	128351	129085	0	0
3-1-16	BOOTSTRAP6	NZ_JH724081.1	161231	161965	0	0
3-1-16	BOOTSTRAP6	NZ_JH724081.1	196336	196880	25	14
3-1-16	BOOTSTRAP6	NZ_JH724081.1	308654	309388	1029	329
3-1-16	BOOTSTRAP6	NZ_JH724081.1	333049	333783	0	0
3-1-16	BOOTSTRAP6	NZ_JH724081.1	346334	347068	0	0
3-1-16	BOOTSTRAP6	NZ_JH724081.1	360493	361227	3	3
3-1-16	BOOTSTRAP6	NZ_JH724081.1	361828	362372	1980	497
3-1-16	BOOTSTRAP6	NZ_JH724081.1	409540	410274	5	3
3-1-16	BOOTSTRAP6	NZ_JH724081.1	485886	486620	0	0
3-1-16	BOOTSTRAP6	NZ_JH724081.1	504763	505497	1	1
3-1-16	BOOTSTRAP6	NZ_JH724081.1	508475	509019	48	27
3-1-16	BOOTSTRAP6	NZ_JH724082.1	6999	7543	19	8
3-1-16	BOOTSTRAP6	NZ_JH724082.1	9923	10467	6	3
3-1-16	BOOTSTRAP6	NZ_JH724082.1	15792	16526	1	1
3-1-16	BOOTSTRAP6	NZ_JH724082.1	197654	198198	4	3
3-1-16	BOOTSTRAP6	NZ_JH724082.1	211583	212317	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	67578	68312	1	1
3-1-16	BOOTSTRAP7	NZ_JH724079.1	274534	275268	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	524767	525501	2	1
3-1-16	BOOTSTRAP7	NZ_JH724079.1	552265	552999	180	74
3-1-16	BOOTSTRAP7	NZ_JH724079.1	598995	599729	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	647503	648237	16	16
3-1-16	BOOTSTRAP7	NZ_JH724079.1	657177	657911	1942	1502
3-1-16	BOOTSTRAP7	NZ_JH724079.1	787220	787954	2	2
3-1-16	BOOTSTRAP7	NZ_JH724079.1	794357	795091	331	99
3-1-16	BOOTSTRAP7	NZ_JH724079.1	824145	824879	47	17
3-1-16	BOOTSTRAP7	NZ_JH724079.1	868394	869128	346	86
3-1-16	BOOTSTRAP7	NZ_JH724079.1	914721	915455	14	14
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1069096	1069830	182	46
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1144079	1144813	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1280280	1281014	1005	1003
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1432260	1432994	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1519955	1520689	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1591290	1591834	326	94
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1654364	1655098	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1706122	1706856	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1760420	1761531	1903	491
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1774169	1774903	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1900536	1901270	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	1953115	1953849	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2193257	2193991	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2201194	2201928	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2426945	2427679	43	16
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2450764	2451498	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2522236	2522970	1	1
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2612400	2613134	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2671944	2672678	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2672739	2673283	45	20
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2777994	2778819	88	58
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2800643	2802111	1913	504
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2810204	2810748	13	6
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2814259	2814993	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2845458	2846192	2	2
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2914172	2914906	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	2965860	2966594	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3009281	3009825	2764	764
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3189492	3190226	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3192465	3193199	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3229626	3230170	649	247
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3243529	3244263	202	72
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3264057	3264791	4	4
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3370840	3371894	328	89
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3423299	3424033	33	13
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3585192	3585926	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3624887	3625621	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3689041	3689775	2	1
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3690787	3691331	105	39
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3763406	3764140	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3813584	3814318	6	6
3-1-16	BOOTSTRAP7	NZ_JH724079.1	3982480	3983214	0	0
3-1-16	BOOTSTRAP7	NZ_JH724079.1	4000331	4000875	32	12
3-1-16	BOOTSTRAP7	NZ_JH724080.1	96489	97542	230	71
3-1-16	BOOTSTRAP7	NZ_JH724080.1	133931	134665	0	0
3-1-16	BOOTSTRAP7	NZ_JH724080.1	196609	197153	86	30
3-1-16	BOOTSTRAP7	NZ_JH724080.1	198643	199377	30	17
3-1-16	BOOTSTRAP7	NZ_JH724080.1	218104	218838	1	1
3-1-16	BOOTSTRAP7	NZ_JH724080.1	247177	247911	0	0
3-1-16	BOOTSTRAP7	NZ_JH724080.1	259942	260486	16	15
3-1-16	BOOTSTRAP7	NZ_JH724080.1	290857	291591	0	0
3-1-16	BOOTSTRAP7	NZ_JH724080.1	334280	335014	291	78
3-1-16	BOOTSTRAP7	NZ_JH724080.1	410206	410940	1598	448
3-1-16	BOOTSTRAP7	NZ_JH724080.1	424217	424761	28	10
3-1-16	BOOTSTRAP7	NZ_JH724080.1	465144	465878	0	0
3-1-16	BOOTSTRAP7	NZ_JH724080.1	576042	576776	0	0
3-1-16	BOOTSTRAP7	NZ_JH724080.1	583726	584270	18	10
3-1-16	BOOTSTRAP7	NZ_JH724081.1	65913	66647	0	0
3-1-16	BOOTSTRAP7	NZ_JH724081.1	128351	129085	0	0
3-1-16	BOOTSTRAP7	NZ_JH724081.1	161231	161965	0	0
3-1-16	BOOTSTRAP7	NZ_JH724081.1	196336	196880	27	14
3-1-16	BOOTSTRAP7	NZ_JH724081.1	308654	309388	937	321
3-1-16	BOOTSTRAP7	NZ_JH724081.1	333049	333783	0	0
3-1-16	BOOTSTRAP7	NZ_JH724081.1	346334	347068	0	0
3-1-16	BOOTSTRAP7	NZ_JH724081.1	360493	361227	2	2
3-1-16	BOOTSTRAP7	NZ_JH724081.1	361828	362372	2025	478
3-1-16	BOOTSTRAP7	NZ_JH724081.1	409540	410274	4	2
3-1-16	BOOTSTRAP7	NZ_JH724081.1	485886	486620	0	0
3-1-16	BOOTSTRAP7	NZ_JH724081.1	504763	505497	0	0
3-1-16	BOOTSTRAP7	NZ_JH724081.1	508475	509019	52	22
3-1-16	BOOTSTRAP7	NZ_JH724082.1	6999	7543	15	7
3-1-16	BOOTSTRAP7	NZ_JH724082.1	9923	10467	3	2
3-1-16	BOOTSTRAP7	NZ_JH724082.1	15792	16526	1	1
3-1-16	BOOTSTRAP7	NZ_JH724082.1	197654	198198	3	2
3-1-16	BOOTSTRAP7	NZ_JH724082.1	211583	212317	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	67578	68312	1	1
3-1-16	BOOTSTRAP8	NZ_JH724079.1	274534	275268	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	524767	525501	3	2
3-1-16	BOOTSTRAP8	NZ_JH724079.1	552265	552999	171	62
3-1-16	BOOTSTRAP8	NZ_JH724079.1	598995	599729	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	647503	648237	10	10
3-1-16	BOOTSTRAP8	NZ_JH724079.1	657177	657911	1969	1497
3-1-16	BOOTSTRAP8	NZ_JH724079.1	787220	787954	1	1
3-1-16	BOOTSTRAP8	NZ_JH724079.1	794357	795091	309	109
3-1-16	BOOTSTRAP8	NZ_JH724079.1	824145	824879	39	16
3-1-16	BOOTSTRAP8	NZ_JH724079.1	868394	869128	341	100
3-1-16	BOOTSTRAP8	NZ_JH724079.1	914721	915455	19	19
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1069096	1069830	205	54
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1144079	1144813	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1280280	1281014	871	871
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1432260	1432994	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1519955	1520689	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1591290	1591834	290	75
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1654364	1655098	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1706122	1706856	1	1
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1760420	1761531	2025	476
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1774169	1774903	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1900536	1901270	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	1953115	1953849	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2193257	2193991	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2201194	2201928	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2426945	2427679	51	18
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2450764	2451498	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2522236	2522970	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2612400	2613134	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2671944	2672678	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2672739	2673283	36	17
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2777994	2778819	113	74
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2800643	2802111	1905	525
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2810204	2810748	11	4
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2814259	2814993	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2845458	2846192	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2914172	2914906	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	2965860	2966594	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3009281	3009825	2655	669
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3189492	3190226	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3192465	3193199	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3229626	3230170	616	238
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3243529	3244263	191	67
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3264057	3264791	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3370840	3371894	369	101
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3423299	3424033	46	19
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3585192	3585926	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3624887	3625621	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3689041	3689775	6	5
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3690787	3691331	108	39
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3763406	3764140	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3813584	3814318	8	8
3-1-16	BOOTSTRAP8	NZ_JH724079.1	3982480	3983214	0	0
3-1-16	BOOTSTRAP8	NZ_JH724079.1	4000331	4000875	29	14
3-1-16	BOOTSTRAP8	NZ_JH724080.1	96489	97542	229	80
3-1-16	BOOTSTRAP8	NZ_JH724080.1	133931	134665	0	0
3-1-16	BOOTSTRAP8	NZ_JH724080.1	196609	197153	101	33
3-1-16	BOOTSTRAP8	NZ_JH724080.1	198643	199377	13	9
3-1-16	BOOTSTRAP8	NZ_JH724080.1	218104	218838	1	1
3-1-16	BOOTSTRAP8	NZ_JH724080.1	247177	247911	0	0
3-1-16	BOOTSTRAP8	NZ_JH724080.1	259942	260486	18	16
3-1-16	BOOTSTRAP8	NZ_JH724080.1	290857	291591	0	0
3-1-16	BOOTSTRAP8	NZ_JH724080.1	334280	335014	318	98
3-1-16	BOOTSTRAP8	NZ_JH724080.1	410206	410940	1621	503
3-1-16	BOOTSTRAP8	NZ_JH724080.1	424217	424761	28	11
3-1-16	BOOTSTRAP8	NZ_JH724080.1	465144	465878	0	0
3-1-16	BOOTSTRAP8	NZ_JH724080.1	576042	576776	0	0
3-1-16	BOOTSTRAP8	NZ_JH724080.1	583726	584270	8	5
3-1-16	BOOTSTRAP8	NZ_JH724081.1	65913	66647	0	0
3-1-16	BOOTSTRAP8	NZ_JH724081.1	128351	129085	0	0
3-1-16	BOOTSTRAP8	NZ_JH724081.1	161231	161965	0	0
3-1-16	BOOTSTRAP8	NZ_JH724081.1	196336	196880	28	14
3-1-16	BOOTSTRAP8	NZ_JH724081.1	308654	309388	972	337
3-1-16	BOOTSTRAP8	NZ_JH724081.1	333049	333783	2	2
3-1-16	BOOTSTRAP8	NZ_JH724081.1	346334	347068	0	0
3-1-16	BOOTSTRAP8	NZ_JH724081.1	360493	361227	5	5
3-1-16	BOOTSTRAP8	NZ_JH724081.1	361828	362372	1980	490
3-1-16	BOOTSTRAP8	NZ_JH724081.1	409540	410274	5	3
3-1-16	BOOTSTRAP8	NZ_JH724081.1	485886	486620	0	0
3-1-16	BOOTSTRAP8	NZ_JH724081.1	504763	505497	3	3
3-1-16	BOOTSTRAP8	NZ_JH724081.1	508475	509019	64	26
3-1-16	BOOTSTRAP8	NZ_JH724082.1	6999	7543	18	8
3-1-16	BOOTSTRAP8	NZ_JH724082.1	9923	10467	4	3
3-1-16	BOOTSTRAP8	NZ_JH724082.1	15792	16526	1	1
3-1-16	BOOTSTRAP8	NZ_JH724082.1	197654	198198	2	2
3-1-16	BOOTSTRAP8	NZ_JH724082.1	211583	212317	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	67578	68312	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	274534	275268	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	524767	525501	3	2
3-1-16	BOOTSTRAP9	NZ_JH724079.1	552265	552999	181	80
3-1-16	BOOTSTRAP9	NZ_JH724079.1	598995	599729	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	647503	648237	9	9
3-1-16	BOOTSTRAP9	NZ_JH724079.1	657177	657911	1946	1474
3-1-16	BOOTSTRAP9	NZ_JH724079.1	787220	787954	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	794357	795091	332	101
3-1-16	BOOTSTRAP9	NZ_JH724079.1	824145	824879	66	30
3-1-16	BOOTSTRAP9	NZ_JH724079.1	868394	869128	409	98
3-1-16	BOOTSTRAP9	NZ_JH724079.1	914721	915455	18	18
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1069096	1069830	193	55
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1144079	1144813	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1280280	1281014	879	876
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1432260	1432994	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1519955	1520689	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1591290	1591834	302	79
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1654364	1655098	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1706122	1706856	1	1
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1760420	1761531	1867	476
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1774169	1774903	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1900536	1901270	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	1953115	1953849	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2193257	2193991	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2201194	2201928	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2426945	2427679	32	12
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2450764	2451498	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2522236	2522970	1	1
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2612400	2613134	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2671944	2672678	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2672739	2673283	39	19
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2777994	2778819	96	61
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2800643	2802111	1988	526
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2810204	2810748	16	9
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2814259	2814993	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2845458	2846192	1	1
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2914172	2914906	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	2965860	2966594	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3009281	3009825	2689	683
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3189492	3190226	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3192465	3193199	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3229626	3230170	627	253
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3243529	3244263	221	80
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3264057	3264791	2	2
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3370840	3371894	325	93
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3423299	3424033	37	15
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3585192	3585926	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3624887	3625621	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3689041	3689775	3	2
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3690787	3691331	118	43
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3763406	3764140	0	0
3-1-16	BOOTSTRAP9	NZ_JH724079.1	3813584	3814318	3	3
